237, 0.001818, 0.002035
238, 0.002250, 0.002079
239, 0.001549, 0.001495
240, 0.001575, 0.003160
241, 0.001535, 0.001580
242, 0.001179, 0.001499
243, 0.001432, 0.001498
244, 0.001071, 0.001500
245, 0.001124, 0.001461
246, 0.001324, 0.001508
247, 0.001255, 0.001430
248, 0.002033, 0.002042
249, 0.002186, 0.002095
250, 0.002186, 0.002102
251, 0.002227, 0.002063
252, 0.001867, 0.002088
253, 0.002261, 0.002063
254, 0.001855, 0.002045
255, 0.002088, 0.002054
256, 0.001853, 0.002094
257, 0.001872, 0.002050
258, 0.002020, 0.002048
259, 0.001822, 0.002055
260, 0.002153, 0.002066
261, 0.001871, 0.002121
262, 0.001863, 0.002064
263, 0.001879, 0.002069
264, 0.002204, 0.002045
265, 0.002196, 0.002063
266, 0.002204, 0.002065
267, 0.002193, 0.002050
268, 0.002024, 0.002075
269, 0.002210, 0.002075
270, 0.001812, 0.002141
271, 0.001821, 0.002065
272, 0.001906, 0.002027
273, 0.001893, 0.002065
274, 0.001873, 0.002079
275, 0.001901, 0.002078
276, 0.002221, 0.002059
277, 0.001880, 0.002086
278, 0.001831, 0.002058
279, 0.001891, 0.002114
280, 0.002281, 0.002096
281, 0.001876, 0.002055
282, 0.001881, 0.002081
283, 0.001838, 0.002090
284, 0.001931, 0.002070
285, 0.001845, 0.002080
286, 0.001872, 0.002099
287, 0.002240, 0.002047
288, 0.001874, 0.002083
289, 0.002250, 0.002076
290, 0.002328, 0.002056
291, 0.002118, 0.002022
292, 0.002242, 0.002071
293, 0.002206, 0.002119
294, 0.001871, 0.001686
295, 0.002039, 0.002069
296, 0.001897, 0.002045
297, 0.001863, 0.002107
298, 0.002222, 0.002076
299, 0.001863, 0.002055
300, 0.001873, 0.002086
301, 0.002193, 0.001668
302, 0.002452, 0.002090
303, 0.001816, 0.002034
304, 0.002123, 0.002033
305, 0.002135, 0.002035
306, 0.002121, 0.002092
307, 0.002262, 0.002047
308, 0.001788, 0.002187
309, 0.002028, 0.002031
310, 0.001850, 0.002065
311, 0.002095, 0.002050
312, 0.002090, 0.002054
313, 0.002273, 0.002062
314, 0.001880, 0.002088
315, 0.002131, 0.002116
316, 0.002041, 0.002064
317, 0.001891, 0.002074
318, 0.002207, 0.002078
319, 0.002150, 0.002054
320, 0.002218, 0.002058
321, 0.002201, 0.002067
322, 0.001863, 0.002080
323, 0.001890, 0.002054
324, 0.001861, 0.002062
325, 0.001942, 0.002128
326, 0.001999, 0.002054
327, 0.002219, 0.002061
328, 0.001841, 0.002055
329, 0.001802, 0.002045
330, 0.001983, 0.002068
331, 0.001932, 0.002135
332, 0.001893, 0.002087
333, 0.001925, 0.002043
334, 0.001786, 0.002039
335, 0.002128, 0.002059
336, 0.002163, 0.002069
337, 0.002234, 0.002089
338, 0.002217, 0.002025
339, 0.002209, 0.002078
340, 0.001893, 0.002095
341, 0.001885, 0.002074
342, 0.001887, 0.002096
343, 0.002215, 0.002045
344, 0.002026, 0.002065
345, 0.001835, 0.002099
346, 0.001856, 0.002065
347, 0.001865, 0.002063
348, 0.001880, 0.002059
349, 0.002170, 0.002049
350, 0.002220, 0.002067
351, 0.002186, 0.002031
352, 0.002130, 0.002049
353, 0.002201, 0.002051
354, 0.002198, 0.002067
355, 0.002169, 0.002072
356, 0.002227, 0.002046
357, 0.001876, 0.002080
358, 0.001912, 0.002031
359, 0.001873, 0.002114
360, 0.001887, 0.003201
361, 0.002270, 0.002021
362, 0.002214, 0.002062
363, 0.001797, 0.002079
364, 0.002246, 0.002092
365, 0.001868, 0.002057
366, 0.001919, 0.002044
367, 0.002100, 0.002073
368, 0.001883, 0.002074
369, 0.001987, 0.002033
370, 0.002114, 0.002041
371, 0.001799, 0.002048
372, 0.001906, 0.002108
373, 0.001784, 0.002070
374, 0.001869, 0.002078
375, 0.002166, 0.002049
376, 0.001859, 0.002063
377, 0.002226, 0.002058
378, 0.001927, 0.002078
379, 0.002191, 0.002053
380, 0.001887, 0.002084
381, 0.001849, 0.002100
382, 0.002215, 0.002057
383, 0.002230, 0.002110
384, 0.001897, 0.002069
385, 0.002107, 0.002057
386, 0.002206, 0.002054
387, 0.001876, 0.002063
388, 0.001886, 0.002070
389, 0.001840, 0.002050
390, 0.002213, 0.002049
391, 0.002238, 0.002047
392, 0.001862, 0.002081
393, 0.001886, 0.002056
394, 0.001906, 0.002066
395, 0.002207, 0.002060
396, 0.001874, 0.002077
397, 0.001807, 0.002049
398, 0.001792, 0.002047
399, 0.002153, 0.002069
400, 0.002294, 0.002089
401, 0.001881, 0.002069
402, 0.001906, 0.002168
403, 0.001821, 0.002106
404, 0.001884, 0.002070
405, 0.001864, 0.002058
406, 0.002243, 0.002081
407, 0.002220, 0.002076
408, 0.001853, 0.002063
409, 0.002269, 0.002071
410, 0.002156, 0.002032
411, 0.002157, 0.002079
412, 0.002187, 0.002055
413, 0.002208, 0.002050
414, 0.002192, 0.002045
415, 0.001908, 0.002045
416, 0.002221, 0.002070
417, 0.001796, 0.002078
418, 0.002249, 0.002054
419, 0.001856, 0.002078
420, 0.001878, 0.002039
421, 0.002116, 0.002068
422, 0.002256, 0.002052
423, 0.002884, 0.002063
424, 0.001871, 0.002063
425, 0.002298, 0.002060
426, 0.002112, 0.002086
427, 0.001818, 0.002087
428, 0.002219, 0.002103
429, 0.001882, 0.002083
430, 0.002208, 0.002058
431, 0.002126, 0.002032
432, 0.002207, 0.002077
433, 0.001944, 0.002039
434, 0.002232, 0.002048
435, 0.001785, 0.002070
436, 0.001867, 0.002079
437, 0.002223, 0.002152
438, 0.001880, 0.002059
439, 0.002120, 0.002081
440, 0.002319, 0.002075
441, 0.001920, 0.002062
442, 0.002212, 0.002032
443, 0.001901, 0.002088
444, 0.002179, 0.002178
445, 0.001956, 0.002054
446, 0.002231, 0.002049
447, 0.001810, 0.002052
448, 0.002126, 0.002051
449, 0.002186, 0.002030
450, 0.001877, 0.002096
451, 0.001853, 0.002055
452, 0.001949, 0.002038
453, 0.001830, 0.002082
454, 0.001883, 0.002364
455, 0.002251, 0.002103
456, 0.001864, 0.002055
457, 0.002253, 0.002060
458, 0.002191, 0.002059
459, 0.001849, 0.002062
460, 0.001893, 0.002049
461, 0.001875, 0.002086
462, 0.002223, 0.002075
463, 0.002197, 0.002040
464, 0.001779, 0.002026
465, 0.001807, 0.002095
466, 0.001936, 0.002071
467, 0.001865, 0.002075
468, 0.001859, 0.002054
469, 0.002252, 0.002068
470, 0.002230, 0.002048
471, 0.002159, 0.002060
472, 0.002178, 0.002060
473, 0.002110, 0.002048
474, 0.002210, 0.002064
475, 0.001935, 0.002064
476, 0.002110, 0.002033
477, 0.002208, 0.002046
478, 0.002089, 0.002062
479, 0.001873, 0.002075
480, 0.001872, 0.002081
481, 0.002241, 0.002067
482, 0.002270, 0.002045
483, 0.001453, 0.001501
484, 0.002005, 0.002092
485, 0.002123, 0.002123
486, 0.002210, 0.002051
487, 0.002252, 0.002065
488, 0.001818, 0.002070
489, 0.002250, 0.002090
490, 0.002216, 0.002055
491, 0.001868, 0.002080
492, 0.002352, 0.002056
493, 0.002212, 0.002048
494, 0.002190, 0.002082
495, 0.002003, 0.002069
496, 0.001781, 0.002035
497, 0.002139, 0.002062
498, 0.001910, 0.002084
499, 0.002106, 0.002041
500, 0.002294, 0.002116
501, 0.001994, 0.002067
502, 0.002174, 0.002070
503, 0.002142, 0.002092
504, 0.001812, 0.002042
505, 0.001947, 0.002035
506, 0.002077, 0.002048
507, 0.001918, 0.002052
508, 0.001870, 0.002058
509, 0.001846, 0.002065
510, 0.001901, 0.002055
511, 0.001127, 0.001546
512, 0.001928, 0.002051
513, 0.002170, 0.002033
514, 0.002237, 0.002050
515, 0.002090, 0.002082
516, 0.002247, 0.002071
517, 0.002905, 0.002060
518, 0.002150, 0.002020
519, 0.002177, 0.002136
520, 0.002131, 0.002034
521, 0.002229, 0.002056
522, 0.001893, 0.002051
523, 0.002141, 0.002031
524, 0.001850, 0.002066
525, 0.002221, 0.002104
526, 0.002168, 0.002051
527, 0.002179, 0.002074
528, 0.001843, 0.002046
529, 0.001412, 0.001513
530, 0.002329, 0.002050
531, 0.002129, 0.002036
532, 0.001966, 0.002095
533, 0.001870, 0.002092
534, 0.002216, 0.002045
535, 0.002204, 0.002058
536, 0.002213, 0.002054
537, 0.002211, 0.002089
538, 0.001899, 0.002054
539, 0.002186, 0.002068
540, 0.002255, 0.002067
541, 0.002188, 0.002071
542, 0.002031, 0.002067
543, 0.002053, 0.002048
544, 0.001871, 0.002101
545, 0.002021, 0.002058
546, 0.002211, 0.002075
547, 0.001899, 0.002146
548, 0.002138, 0.002179
549, 0.002139, 0.002053
550, 0.001874, 0.002072
551, 0.002199, 0.002064
552, 0.002109, 0.002037
553, 0.001890, 0.002053
554, 0.002232, 0.002074
555, 0.001885, 0.002073
556, 0.002186, 0.002076
557, 0.001982, 0.002073
558, 0.002159, 0.002071
559, 0.001833, 0.002063
560, 0.001863, 0.002096
561, 0.002194, 0.002055
562, 0.001875, 0.002058
563, 0.002257, 0.002124
564, 0.001823, 0.002052
565, 0.002121, 0.002039
566, 0.002090, 0.002047
567, 0.001870, 0.002043
568, 0.001878, 0.002047
569, 0.002176, 0.002073
570, 0.001882, 0.002068
571, 0.001933, 0.002024
572, 0.002302, 0.002053
573, 0.002133, 0.002094
574, 0.001858, 0.002061
575, 0.001841, 0.002044
576, 0.001829, 0.002051
577, 0.001903, 0.002043
578, 0.001838, 0.002089
579, 0.001854, 0.002079
580, 0.001839, 0.002114
581, 0.002145, 0.002043
582, 0.001873, 0.002048
583, 0.002237, 0.002038
584, 0.002227, 0.002063
585, 0.002228, 0.002042
586, 0.001863, 0.002060
587, 0.002215, 0.002056
588, 0.001853, 0.002122
589, 0.002134, 0.002032
590, 0.001828, 0.002065
591, 0.001855, 0.002045
592, 0.001173, 0.001583
593, 0.001406, 0.001467
594, 0.001452, 0.001676
595, 0.001093, 0.001471
596, 0.001100, 0.001403
597, 0.001096, 0.001462
598, 0.001441, 0.001489
599, 0.001407, 0.001748
600, 0.001463, 0.001551
601, 0.001311, 0.001410
602, 0.001114, 0.001693
603, 0.001426, 0.001449
604, 0.001341, 0.001422
605, 0.002045, 0.002076
606, 0.001879, 0.002073
607, 0.002133, 0.002019
608, 0.001783, 0.002042
609, 0.001922, 0.002062
610, 0.001888, 0.002071
611, 0.002208, 0.002090
612, 0.001806, 0.002086
613, 0.001845, 0.002092
614, 0.002255, 0.002054
615, 0.001909, 0.002076
616, 0.001174, 0.002053
617, 0.001850, 0.002030
618, 0.002228, 0.002067
619, 0.002220, 0.002060
620, 0.002096, 0.002047
621, 0.001894, 0.002044
622, 0.001926, 0.002064
623, 0.002444, 0.002044
624, 0.002218, 0.002068
625, 0.001807, 0.002056
626, 0.001977, 0.002082
627, 0.001968, 0.002057
628, 0.002192, 0.002101
629, 0.001174, 0.001685
630, 0.002696, 0.002085
631, 0.002234, 0.002045
632, 0.001849, 0.002068
633, 0.001839, 0.002121
634, 0.001861, 0.002118
635, 0.002196, 0.002077
636, 0.002232, 0.002078
637, 0.001879, 0.002061
638, 0.002214, 0.002078
639, 0.001842, 0.002082
640, 0.002257, 0.002081
641, 0.002244, 0.002029
642, 0.002245, 0.002033
643, 0.001816, 0.002061
644, 0.001827, 0.002124
645, 0.002224, 0.002086
646, 0.001932, 0.002085
647, 0.002233, 0.002047
648, 0.001908, 0.002060
649, 0.002177, 0.002097
650, 0.001980, 0.002046
651, 0.002265, 0.002023
652, 0.002187, 0.002054
653, 0.002190, 0.002052
654, 0.002227, 0.002054
655, 0.002340, 0.002076
656, 0.002247, 0.002035
657, 0.002220, 0.002041
658, 0.002034, 0.002067
659, 0.001877, 0.002111
660, 0.001791, 0.002031
661, 0.002243, 0.002057
662, 0.002230, 0.002090
663, 0.002213, 0.002040
664, 0.002228, 0.002072
665, 0.001917, 0.002068
666, 0.001770, 0.002074
667, 0.002198, 0.002063
668, 0.001871, 0.002024
669, 0.002129, 0.002084
670, 0.002128, 0.002072
671, 0.002179, 0.002089
672, 0.001980, 0.002035
673, 0.002150, 0.002039
674, 0.001894, 0.002064
675, 0.001865, 0.002124
676, 0.001878, 0.002047
677, 0.002136, 0.002037
678, 0.001863, 0.002034
679, 0.001773, 0.009271
680, 0.001881, 0.002084
681, 0.002152, 0.002065
682, 0.001890, 0.002066
683, 0.001868, 0.002053
684, 0.001903, 0.002054
685, 0.001849, 0.002231
686, 0.001831, 0.002050
687, 0.001914, 0.002074
688, 0.001912, 0.002064
689, 0.002316, 0.002078
690, 0.001824, 0.002055
691, 0.001914, 0.002089
692, 0.001881, 0.002090
693, 0.002165, 0.002060
694, 0.002205, 0.002040
695, 0.001897, 0.002067
696, 0.002131, 0.002060
697, 0.001893, 0.002060
698, 0.001874, 0.002083
699, 0.001866, 0.002068
700, 0.002250, 0.002051
701, 0.002291, 0.002053
702, 0.001923, 0.002042
703, 0.001861, 0.002100
704, 0.002162, 0.002113
705, 0.001836, 0.002056
706, 0.002225, 0.002051
707, 0.001822, 0.002133
708, 0.001869, 0.002049
709, 0.001858, 0.002067
710, 0.002212, 0.002054
711, 0.002254, 0.002058
712, 0.001857, 0.002089
713, 0.001871, 0.002050
714, 0.001858, 0.002026
715, 0.002191, 0.002067
716, 0.002209, 0.002059
717, 0.002280, 0.002033
718, 0.001984, 0.002087
719, 0.001910, 0.002111
720, 0.002111, 0.001673
721, 0.001240, 0.001469
722, 0.001783, 0.001538
723, 0.001333, 0.001544
724, 0.001107, 0.001726
725, 0.001483, 0.001487
726, 0.001810, 0.002055
727, 0.002145, 0.002064
728, 0.001847, 0.002066
729, 0.002206, 0.002055
730, 0.002250, 0.002106
731, 0.001788, 0.002032
732, 0.002113, 0.002024
733, 0.002128, 0.002039
734, 0.002219, 0.002034
735, 0.001754, 0.002041
736, 0.002257, 0.002080
737, 0.001927, 0.002096
738, 0.001857, 0.002117
739, 0.002158, 0.002055
740, 0.002196, 0.002064
741, 0.001865, 0.002068
742, 0.001966, 0.002081
743, 0.001840, 0.002094
744, 0.001823, 0.002041
745, 0.002177, 0.002072
746, 0.002224, 0.002078
747, 0.001883, 0.002067
748, 0.002181, 0.002087
749, 0.002294, 0.002201
750, 0.002186, 0.002053
751, 0.001953, 0.002316
752, 0.002174, 0.002099
753, 0.001879, 0.002077
754, 0.001857, 0.002078
755, 0.001175, 0.001489
756, 0.001177, 0.001559
757, 0.001135, 0.001460
758, 0.002286, 0.002055
759, 0.001299, 0.001536
760, 0.001120, 0.001561
761, 0.001464, 0.001707
762, 0.001535, 0.001465
763, 0.001413, 0.001467
764, 0.001738, 0.001835
765, 0.001488, 0.001497
766, 0.001076, 0.001496
767, 0.001400, 0.001650
768, 0.001426, 0.001495
769, 0.001158, 0.001454
770, 0.001440, 0.001688
771, 0.001106, 0.001477
772, 0.001407, 0.001485
773, 0.001084, 0.001487
774, 0.001416, 0.001460
775, 0.001494, 0.001409
776, 0.001152, 0.001432
777, 0.001448, 0.001452
778, 0.001808, 0.001388
779, 0.001101, 0.001456
780, 0.001090, 0.001476
781, 0.001145, 0.001423
782, 0.001170, 0.001441
783, 0.001491, 0.001477
784, 0.001348, 0.001423
785, 0.001094, 0.001501
786, 0.001407, 0.001469
787, 0.001106, 0.001485
788, 0.002152, 0.001504
789, 0.001801, 0.001699
790, 0.002032, 0.002128
791, 0.001900, 0.002071
792, 0.002253, 0.002055
793, 0.002368, 0.002139
794, 0.002017, 0.002076
795, 0.001467, 0.001555
796, 0.001185, 0.001743
797, 0.001418, 0.001456
798, 0.001589, 0.001521
799, 0.001435, 0.001429
800, 0.001123, 0.001528
801, 0.001766, 0.001518
802, 0.001118, 0.001446
803, 0.001446, 0.001442
804, 0.001517, 0.001441
805, 0.001310, 0.001463
806, 0.001410, 0.001999
807, 0.001475, 0.001470
808, 0.001092, 0.001490
809, 0.001437, 0.001566
810, 0.001413, 0.001476
811, 0.002000, 0.002034
812, 0.001310, 0.001652
813, 0.001108, 0.001477
814, 0.001120, 0.001544
815, 0.001410, 0.001448
816, 0.001391, 0.001477
817, 0.001433, 0.001458
818, 0.001215, 0.001433
819, 0.001799, 0.001949
820, 0.001120, 0.001538
821, 0.001203, 0.001575
822, 0.001434, 0.001532
823, 0.001124, 0.001699
824, 0.001426, 0.001480
825, 0.001450, 0.001480
826, 0.001096, 0.001518
827, 0.001578, 0.001422
828, 0.001337, 0.001447
829, 0.001457, 0.001471
830, 0.001394, 0.001463
831, 0.001791, 0.001431
832, 0.001432, 0.001532
833, 0.001787, 0.001424
834, 0.001460, 0.001697
835, 0.002130, 0.001435
836, 0.001782, 0.001424
837, 0.003083, 0.002022
838, 0.001266, 0.002169
839, 0.001277, 0.001615
840, 0.001383, 0.001451
841, 0.001714, 0.001473
842, 0.001125, 0.001428
843, 0.001075, 0.001470
844, 0.001077, 0.001546
845, 0.001739, 0.001722
846, 0.001183, 0.001489
847, 0.001398, 0.001479
848, 0.001192, 0.001469
849, 0.001443, 0.001523
850, 0.001694, 0.001460
851, 0.001924, 0.001568
852, 0.001179, 0.001920
853, 0.001304, 0.001408
854, 0.001850, 0.002070
855, 0.002232, 0.002089
856, 0.002205, 0.002076
857, 0.002169, 0.002041
858, 0.001861, 0.002028
859, 0.001789, 0.002045
860, 0.002218, 0.002043
861, 0.001881, 0.002060
862, 0.002127, 0.002057
863, 0.001790, 0.002057
864, 0.002055, 0.002025
865, 0.002258, 0.002044
866, 0.001794, 0.002044
867, 0.002072, 0.002114
868, 0.002142, 0.002070
869, 0.002168, 0.002309
870, 0.002213, 0.002059
871, 0.001843, 0.002037
872, 0.002113, 0.002056
873, 0.002187, 0.002032
874, 0.002161, 0.002048
875, 0.001856, 0.002058
876, 0.001885, 0.002076
877, 0.002221, 0.002109
878, 0.001842, 0.002043
879, 0.002229, 0.002046
880, 0.001875, 0.002059
881, 0.002350, 0.002066
882, 0.002093, 0.002044
883, 0.001879, 0.002048
884, 0.001943, 0.002078
885, 0.002225, 0.002102
886, 0.002216, 0.002083
887, 0.002225, 0.002109
888, 0.001902, 0.002069
889, 0.001867, 0.002047
890, 0.002176, 0.002074
891, 0.001854, 0.002066
892, 0.001807, 0.002037
893, 0.002173, 0.002039
894, 0.002135, 0.002053
895, 0.002236, 0.002050
896, 0.002146, 0.002084
897, 0.001836, 0.002064
898, 0.002261, 0.002065
899, 0.001789, 0.002051
900, 0.002063, 0.002057
901, 0.001815, 0.002042
902, 0.002207, 0.002070
903, 0.001843, 0.002153
904, 0.001813, 0.002080
905, 0.001881, 0.002079
906, 0.001842, 0.002073
907, 0.002253, 0.002070
908, 0.001820, 0.002081
909, 0.001867, 0.002087
910, 0.002378, 0.002076
911, 0.001812, 0.002025
912, 0.002107, 0.002057
913, 0.002138, 0.002061
914, 0.002297, 0.002040
915, 0.002144, 0.002060
916, 0.002003, 0.002104
917, 0.001469, 0.001531
918, 0.001103, 0.001496
919, 0.001128, 0.001566
920, 0.001387, 0.001531
921, 0.001139, 0.001929
922, 0.002108, 0.002114
923, 0.002044, 0.002089
924, 0.001784, 0.002019
925, 0.001869, 0.002129
926, 0.002029, 0.002019
927, 0.002202, 0.002056
928, 0.002272, 0.002105
929, 0.001872, 0.002078
930, 0.002202, 0.002038
931, 0.002173, 0.002048
932, 0.001825, 0.002964
933, 0.001145, 0.001553
934, 0.001168, 0.001906
935, 0.001470, 0.001477
936, 0.001890, 0.002100
937, 0.001849, 0.002055
938, 0.002040, 0.002023
939, 0.001148, 0.001620
940, 0.002087, 0.002072
941, 0.001917, 0.002073
942, 0.002134, 0.002039
943, 0.002144, 0.002048
944, 0.001825, 0.002046
945, 0.001848, 0.002061
946, 0.002373, 0.002053
947, 0.002229, 0.002237
948, 0.001811, 0.002063
949, 0.001891, 0.002074
950, 0.002197, 0.002068
951, 0.002122, 0.002100
952, 0.001890, 0.002086
953, 0.001845, 0.002048
954, 0.001884, 0.002067
955, 0.002248, 0.002070
956, 0.001857, 0.002078
957, 0.002203, 0.002055
958, 0.001852, 0.002062
959, 0.001783, 0.002060
960, 0.001829, 0.002033
961, 0.002164, 0.002053
962, 0.002304, 0.002086
963, 0.001887, 0.002142
964, 0.002754, 0.002061
965, 0.002182, 0.002060
966, 0.002284, 0.002067
967, 0.001931, 0.002075
968, 0.001770, 0.002034
969, 0.001784, 0.002081
970, 0.002136, 0.002031
971, 0.002222, 0.002064
972, 0.002193, 0.002051
973, 0.002180, 0.002078
974, 0.002201, 0.002219
975, 0.002277, 0.002055
976, 0.001866, 0.002071
977, 0.001890, 0.002047
978, 0.001863, 0.002057
979, 0.002200, 0.002036
980, 0.002224, 0.002086
981, 0.001858, 0.002058
982, 0.001865, 0.002065
983, 0.001888, 0.002057
984, 0.001838, 0.002082
985, 0.002047, 0.002060
986, 0.002152, 0.002062
987, 0.001937, 0.002049
988, 0.001796, 0.002018
989, 0.001931, 0.002056
990, 0.001830, 0.002059
991, 0.001880, 0.002253
992, 0.002165, 0.002044
993, 0.002218, 0.002080
994, 0.001864, 0.002063
995, 0.001882, 0.002318
996, 0.002157, 0.002077
997, 0.002190, 0.002055
998, 0.001876, 0.002062
999, 0.002209, 0.002058
